QID,Labels,Frequency,Linked,Lemma,WN Description,Manual Review Section,Accept,Not an occupation,Notes,Correct Wikidata
http://www.wikidata.org/entity/Q6501447,"local government, regional government, local municipality",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08069626-n,local government,the government of a local area,manual_review_babel.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q107199914
http://www.wikidata.org/entity/Q18127,"record label, music label, label",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06864566-n,"recording label, label",trade name of a company that produces musical recordings; the artists and repertoire department of a recording label is responsible for finding new talent,manual_review_babel.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q162633,academy,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08297045-n,"academy, honorary society",an institution for the advancement of art or science or literature,manual_review_multi.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q29171,"infantry, foot soldiers, infantrymen",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08407114-n,"foot, infantry",an army unit consisting of soldiers who fight on foot; there came ten thousand horsemen and as many fully-armed foot,manual_review_multi.csv,TRUE,FALSE,,
http://www.wikidata.org/entityQ41253,"movie theater, cinema, movie house",4,https://en-word.net/id/oewn-03036237-n,,,Confirmed,TRUE,TRUE,,
http://www.wikidata.org/entity/Q1495428,host,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10206393-n,"host, innkeeper, boniface",the owner or manager of an inn,manual_review_gf.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q837582,"lieutenant commander, Lt Cdr,, LtCdr.",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10279694-n,lieutenant commander,a commissioned officer in the Navy ranking above a lieutenant and below a commander,manual_review_babel.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q42998,orchestra,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08265078-n,orchestra,a musical organization consisting of a group of instrumentalists including string players,manual_review_multi.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q2329,"chemistry, chemical sciences",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06094057-n,"chemical science, chemistry",the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q593644
http://www.wikidata.org/entity/Q2329,"chemistry, chemical sciences",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-14604732-n,chemistry,the chemical composition and properties of a substance or object; the chemistry of soil,manual_review_yovisto.csv,FALSE,FALSE,,
http://www.wikidata.org/entityQ159810,economy,4,https://en-word.net/id/oewn-08383680-n,,,Confirmed,TRUE,TRUE,,https://www.wikidata.org/wiki/Q188094
http://www.wikidata.org/entity/Q179049,"nature reserve, natural reserve, nature preserve",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08604994-n,preserve,a reservation where animals are protected,manual_review_gf.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q2429942,adjutant general,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-09789782-n,adjutant general,a general's adjutant; chief administrative officer,manual_review_multi.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q7150,"ecology, ecological science",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06080479-n,"bionomics, ecology, environmental science",the branch of biology concerned with the relations between organisms and their environment,manual_review_gf.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q15839134
http://www.wikidata.org/entity/Q7150,"ecology, ecological science",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-14536664-n,ecology,the environment as it relates to living organisms; it changed the ecology of the island,manual_review_gf.csv,FALSE,FALSE,,
http://www.wikidata.org/entity/Q11639,"dance, dancing",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-07033652-n,dance,an artistic form of nonverbal communication,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q5716684
http://www.wikidata.org/entity/Q36389,"taekwondo, TKD, tae kwon do",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-00828342-n,"tae kwon do, taekwondo",a Korean martial art similar to karate,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q13382533
http://www.wikidata.org/entity/Q5372,"basketball, hoops, b-ball",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-00482004-n,"basketball, basketball game, hoops",a game played on a court by two opposing teams of 5 players; points are scored by throwing the ball through an elevated horizontal hoop,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q3665646
http://www.wikidata.org/entity/Q6607,guitar,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-03472449-n,guitar,a stringed instrument usually having six strings; played by strumming or plucking,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q855091
http://www.wikidata.org/entity/Q147618,"Beguines and Beghards, Beguines, Beghards",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10622103-n,Beguine,(Roman Catholic Church) a member of a lay sisterhood (one of several founded in the Netherlands in the 12th and 13th centuries); though not taking religious vows the sisters followed an austere life,manual_review_yovisto.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q181217,"Bey, Beğ",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-09871697-n,bey,(formerly) a title of respect for a man in Turkey or Egypt; he introduced me to Ahmet Bey,manual_review_babel.csv,TRUE,FALSE,,
http://www.wikidata.org/entityQ203605,carpentry,4,https://en-word.net/id/oewn-00608890-n,,,Confirmed,TRUE,TRUE,,https://www.wikidata.org/wiki/Q154549
http://www.wikidata.org/entity/Q23404,"anthropology, anthropological",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06152997-n,anthropology,the social science that studies the origins and social relationships of human beings,manual_review_babel.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q4773904
http://www.wikidata.org/entity/Q170537,"feng shui, fengshui, Chinese geomancy",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-05924405-n,feng shui,rules in Chinese philosophy that govern spatial arrangement and orientation in relation to patterns of yin and yang and the flow of energy (qi); the favorable or unfavorable effects are taken into consideration in designing and siting buildings and graves and furniture,manual_review_multi.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q37110,pharaoh,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10440761-n,"Pharaoh, Pharaoh of Egypt",the title of the ancient Egyptian kings,manual_review_multi.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q132821,"murder, murders",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-00221389-n,"slaying, murder, execution",unlawful premeditated killing of a human being by a human being,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q931260
http://www.wikidata.org/entity/Q50637,"art history, history of art, History of the arts",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06165713-n,art history,the academic discipline that studies the development of painting and sculpture,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q1792450
http://www.wikidata.org/entity/Q7252,"feminism, advocacy of women's rights based on equality of the sexes, feministing",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-05976640-n,feminism,a doctrine that advocates equal rights for women,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q28692502
http://www.wikidata.org/entity/Q4698293,"air attaché, air attache",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-09799836-n,air attache,a military attache who is a commissioned or warrant officer in an air force,manual_review_multi.csv,TRUE,FALSE,,
http://www.wikidata.org/entityQ178790,"labor union, labour union, work union",4,https://en-word.net/id/oewn-08249977-n,,,Confirmed,TRUE,TRUE,,https://www.wikidata.org/wiki/Q15627169
http://www.wikidata.org/entity/Q7094,"biochemistry, biological chemistry, biochemical",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06089170-n,biochemistry,the organic chemistry of compounds and processes occurring in organisms; the effort to understand biology within the context of chemistry,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q2919046
http://www.wikidata.org/entity/Q998,"infant, babies, infants",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-09846929-n,"baby, infant, babe","a very young child (birth to 1 year) who has not yet begun to walk or talk; the baby began to cry again; she held the baby in her arms; it sounds simple, but when you have your own baby it is all so different",manual_review_multi.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q8641,"Yiddish, yi, Yidish",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06963829-n,Yiddish,a dialect of High German including some Hebrew and other words; spoken in Europe as a vernacular by many Jews; written in the Hebrew script,manual_review_multi.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q499165,Procurator,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10498720-n,procurator,(ancient Rome) someone employed by the Roman Emperor to manage finance and taxes,manual_review_multi.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q6881511,"enterprise, business enterprise, company",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08072983-n,enterprise,an organization created for business ventures; a growing enterprise must have a bold leader,manual_review_gf.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q395,"mathematics, math, maths",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06009822-n,"math, mathematics, maths",a science (or group of related sciences) dealing with the logic of quantity and shape and arrangement,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q170790
http://www.wikidata.org/entity/Q7070221,nursemaid,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10364831-n,"nanny, nurse, nursemaid",a woman who is the custodian of children,manual_review_gf.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q219423,"mural, murals",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-03805232-n,"wall painting, mural",a painting that is applied to a wall surface,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q3374326
http://www.wikidata.org/entity/Q72468,"bureaucracy, berlaymont",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08473738-n,"bureaucracy, bureaucratism",nonelective government officials,manual_review_babel.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q572700
http://www.wikidata.org/entity/Q49780,"trade unionism, trade union movement, labor union movement",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08338551-n,syndicalism,a radical political movement that advocates bringing industry and government under the control of labor unions,manual_review_multi.csv,FALSE,FALSE,,
http://www.wikidata.org/entity/Q21201,"sociology, societology",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06161163-n,sociology,the study and classification of human societies,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q2306091
http://www.wikidata.org/entity/Q8134,"economics, economics as a science",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06158935-n,"political economy, economic science, economics",the branch of social science that deals with the production and distribution and consumption of goods and services and their management,manual_review_gf.csv,FALSE,FALSE,,
http://www.wikidata.org/entity/Q379755,"arrangement, music arrangement, musical arrangement",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-07052146-n,"arrangement, musical arrangement",a piece of music that has been adapted for performance by a particular set of voices or instruments,manual_review_multi.csv,TRUE,TRUE,,https://www.wikidata.org/wiki/Q1643514
http://www.wikidata.org/entityQ1021663,office staff,4,https://en-word.net/id/oewn-08369230-n,,,Confirmed,TRUE,FALSE,,
http://www.wikidata.org/entity/Q171141,gastronomy,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-07587771-n,gastronomy,a particular style of cookery (as of a region); New England gastronomy,manual_review_babel.csv,FALSE,FALSE,,
http://www.wikidata.org/entity/Q171141,gastronomy,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-00938112-n,gastronomy,the art and practice of choosing and preparing and eating good food,manual_review_gf.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q2889457,"man-at-arms, Gleve, Helm",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10311130-n,man-at-arms,a heavily armed and mounted soldier in medieval times,manual_review_multi.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q345844,crew,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08259720-n,"gang, crew, work party",an organized group of workmen,manual_review_babel.csv,TRUE,FALSE,,
http://www.wikidata.org/entity/Q720362,"silviculture, sylviculture",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-06081695-n,silviculture,the branch of forestry dealing with the development and care of forests,manual_review_gf.csv,TRUE,TRUE,,
http://www.wikidata.org/entity/Q1516453,"lieutenant governor, lieutenant-governor, vicegovernor",4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-10280019-n,lieutenant governor,an elected official serving as deputy to the governor of a state of the United States,manual_review_babel.csv,TRUE,FALSE,,
http://www.wikidata.org/entityQ761741,starets,4,https://en-word.net/id/oewn-10668486-n,,,Confirmed,TRUE,FALSE,,
http://www.wikidata.org/entityQ8812109,"church music, Christian liturgical music, Christian worship music",4,https://en-word.net/id/oewn-07046494-n,,,Confirmed,TRUE,TRUE,,https://www.wikidata.org/wiki/Q355493
http://www.wikidata.org/entity/Q210815,military police,4,https://en-word.net/id/oewn-https://en-word.net/id/oewn-08228211-n,"MP, military police",a military corps that enforces discipline and guards prisoners,manual_review_multi.csv,TRUE,FALSE,,
