QID,SSID,Wordnet Lemmas,Wikidata Labels,Count,Accept,Notes,Extra Type
http://www.wikidata.org/entity/Q29154430,https://en-word.net/id/oewn-06360590-n,"written communication, written language, black and white","book of the Bible, Bible book",63,FALSE,,
http://www.wikidata.org/entity/Q29154430,https://en-word.net/id/oewn-00033319-n,communication,"book of the Bible, Bible book",63,FALSE,,
http://www.wikidata.org/entity/Q29154430,https://en-word.net/id/oewn-07123727-n,auditory communication,"book of the Bible, Bible book",63,FALSE,,
http://www.wikidata.org/entity/Q29154430,https://en-word.net/id/oewn-06454286-n,epistle,"book of the Bible, Bible book",21,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08648560-n,region,"border city, border town",41,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-00027365-n,location,"border city, border town",41,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","border city, border town",41,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","border city, border town",41,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08643858-n,municipality,"border city, border town",40,TRUE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","border city, border town",40,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","border city, border town",40,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","border city, border town",32,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08709407-n,national capital,"border city, border town",12,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08535783-n,capital,"border city, border town",12,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08665520-n,seat,"border city, border town",12,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08540894-n,"center, centre, middle, heart, eye","border city, border town",12,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08514304-n,"area, country","border city, border town",12,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08651532-n,port,"border city, border town",10,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08596234-n,"geographic point, geographical point","border city, border town",10,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08637636-n,point,"border city, border town",10,FALSE,,
http://www.wikidata.org/entity/Q902814,https://en-word.net/id/oewn-08683242-n,town,"border city, border town",8,FALSE,,
http://www.wikidata.org/entity/Q408804,https://en-word.net/id/oewn-08558095-n,borough,"borough of New York City, Five Boroughs",5,TRUE,,
http://www.wikidata.org/entity/Q408804,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","borough of New York City, Five Boroughs",5,FALSE,,
http://www.wikidata.org/entity/Q408804,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","borough of New York City, Five Boroughs",5,FALSE,,
http://www.wikidata.org/entity/Q408804,https://en-word.net/id/oewn-08648560-n,region,"borough of New York City, Five Boroughs",5,FALSE,,
http://www.wikidata.org/entity/Q408804,https://en-word.net/id/oewn-00027365-n,location,"borough of New York City, Five Boroughs",5,FALSE,,
http://www.wikidata.org/entity/Q1620186,https://en-word.net/id/oewn-05227735-n,body part,"brain region, brain structure, brain area",8,FALSE,,
http://www.wikidata.org/entity/Q1620186,https://en-word.net/id/oewn-09408804-n,"part, piece","brain region, brain structure, brain area",8,FALSE,,
http://www.wikidata.org/entity/Q1620186,https://en-word.net/id/oewn-05232895-n,"structure, anatomical structure, complex body part, bodily structure, body structure","brain region, brain structure, brain area",6,FALSE,,
http://www.wikidata.org/entity/Q1620186,https://en-word.net/id/oewn-05470250-n,neural structure,"brain region, brain structure, brain area",5,TRUE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-08643858-n,municipality,"business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-08648560-n,region,"business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q745456,https://en-word.net/id/oewn-00027365-n,location,"business cluster, industrial cluster, cluster of companies",6,FALSE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center",cadastral populated place in the Netherlands,7,FALSE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-08648560-n,region,cadastral populated place in the Netherlands,7,FALSE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-00027365-n,location,cadastral populated place in the Netherlands,7,FALSE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-08643858-n,municipality,cadastral populated place in the Netherlands,7,TRUE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-08693705-n,"urban area, populated area",cadastral populated place in the Netherlands,7,FALSE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division",cadastral populated place in the Netherlands,7,FALSE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region",cadastral populated place in the Netherlands,7,FALSE,,
http://www.wikidata.org/entity/Q1852859,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion",cadastral populated place in the Netherlands,7,FALSE,,
http://www.wikidata.org/entity/Q1151696,https://en-word.net/id/oewn-13104346-n,"vascular plant, tracheophyte",Calcifuge,5,FALSE,,
http://www.wikidata.org/entity/Q1151696,https://en-word.net/id/oewn-00017402-n,"plant, flora, plant life",Calcifuge,5,FALSE,,
http://www.wikidata.org/entity/Q1151696,https://en-word.net/id/oewn-00004475-n,"organism, being",Calcifuge,5,FALSE,,
http://www.wikidata.org/entity/Q1151696,https://en-word.net/id/oewn-00004258-n,"living thing, animate thing",Calcifuge,5,FALSE,,
http://www.wikidata.org/entity/Q1151696,https://en-word.net/id/oewn-00003553-n,"whole, unit",Calcifuge,5,FALSE,,
http://www.wikidata.org/entity/Q47018901,https://en-word.net/id/oewn-15234209-n,"calendar month, month","calendar month, month",5,TRUE,,
http://www.wikidata.org/entity/Q47018901,https://en-word.net/id/oewn-15137796-n,"time period, period of time, period","calendar month, month",5,FALSE,,
http://www.wikidata.org/entity/Q47018901,https://en-word.net/id/oewn-13597072-n,"fundamental quantity, fundamental measure","calendar month, month",5,FALSE,,
http://www.wikidata.org/entity/Q47018901,https://en-word.net/id/oewn-00033914-n,"measure, quantity, amount","calendar month, month",5,FALSE,,
http://www.wikidata.org/entity/Q12284,https://en-word.net/id/oewn-02950684-n,canal,"canal, canal for transporting water, canals",7,TRUE,,
http://www.wikidata.org/entity/Q12284,https://en-word.net/id/oewn-04566561-n,"watercourse, waterway","canal, canal for transporting water, canals",7,FALSE,,
http://www.wikidata.org/entity/Q12284,https://en-word.net/id/oewn-04571984-n,way,"canal, canal for transporting water, canals",7,FALSE,,
http://www.wikidata.org/entity/Q12284,https://en-word.net/id/oewn-00022119-n,"artifact, artefact","canal, canal for transporting water, canals",7,FALSE,,
http://www.wikidata.org/entity/Q12284,https://en-word.net/id/oewn-00003553-n,"whole, unit","canal, canal for transporting water, canals",7,FALSE,,
http://www.wikidata.org/entity/Q1429218,https://en-word.net/id/oewn-02956633-n,cantilever bridge,cantilever bridge,5,TRUE,,
http://www.wikidata.org/entity/Q1429218,https://en-word.net/id/oewn-02901994-n,"bridge, span",cantilever bridge,5,FALSE,,
http://www.wikidata.org/entity/Q1429218,https://en-word.net/id/oewn-04348764-n,"structure, construction",cantilever bridge,5,FALSE,,
http://www.wikidata.org/entity/Q1429218,https://en-word.net/id/oewn-00022119-n,"artifact, artefact",cantilever bridge,5,FALSE,,
http://www.wikidata.org/entity/Q1429218,https://en-word.net/id/oewn-00003553-n,"whole, unit",cantilever bridge,5,FALSE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center",cantonal capital of Switzerland,5,TRUE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-08648560-n,region,cantonal capital of Switzerland,5,FALSE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-00027365-n,location,cantonal capital of Switzerland,5,FALSE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-08643858-n,municipality,cantonal capital of Switzerland,5,FALSE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-08693705-n,"urban area, populated area",cantonal capital of Switzerland,5,FALSE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division",cantonal capital of Switzerland,5,FALSE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region",cantonal capital of Switzerland,5,FALSE,,
http://www.wikidata.org/entity/Q14770218,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion",cantonal capital of Switzerland,5,FALSE,,
http://www.wikidata.org/entity/Q185113,https://en-word.net/id/oewn-09357302-n,"land, dry land, earth, ground, solid ground, terra firma","cape, cape (geography)",13,FALSE,,
http://www.wikidata.org/entity/Q185113,https://en-word.net/id/oewn-09256622-n,"cape, ness","cape, cape (geography)",11,TRUE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08648560-n,region,"capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-00027365-n,location,"capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08643858-n,municipality,"capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","capital city, capital",8,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08709407-n,national capital,"capital city, capital",5,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08535783-n,capital,"capital city, capital",5,TRUE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08665520-n,seat,"capital city, capital",5,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08540894-n,"center, centre, middle, heart, eye","capital city, capital",5,FALSE,,
http://www.wikidata.org/entity/Q5119,https://en-word.net/id/oewn-08514304-n,"area, country","capital city, capital",5,FALSE,,
http://www.wikidata.org/entity/Q134856,https://en-word.net/id/oewn-00020270-n,substance,carboxylic acid,6,FALSE,,
http://www.wikidata.org/entity/Q189118,https://en-word.net/id/oewn-00003553-n,"whole, unit","cell type, type of cell, cell types",10,FALSE,,
